week_number,week_ending,store_id,store_name,sku_id,sku_name,size,units_sold
"7","2026-04-07","navrangpura","Navrangpura","saffron","Saffron","UK11","0"
"7","2026-04-07","lakeshore","Lakeshore Mall","madagascar","Madagascar","UK6","0"
"7","2026-04-07","lakeshore","Lakeshore Mall","madagascar","Madagascar","UK7","1"
"7","2026-04-07","lakeshore","Lakeshore Mall","madagascar","Madagascar","UK8","1"
"7","2026-04-07","lakeshore","Lakeshore Mall","madagascar","Madagascar","UK9","1"
"7","2026-04-07","lakeshore","Lakeshore Mall","madagascar","Madagascar","UK10","1"
"7","2026-04-07","lakeshore","Lakeshore Mall","madagascar","Madagascar","UK11","0"
"7","2026-04-07","lakeshore","Lakeshore Mall","mango-chilli","Mango Chilli","UK6","0"
"7","2026-04-07","lakeshore","Lakeshore Mall","mango-chilli","Mango Chilli","UK7","0"
"7","2026-04-07","lakeshore","Lakeshore Mall","mango-chilli","Mango Chilli","UK8","1"
"7","2026-04-07","lakeshore","Lakeshore Mall","mango-chilli","Mango Chilli","UK9","1"
"7","2026-04-07","lakeshore","Lakeshore Mall","mango-chilli","Mango Chilli","UK10","1"
"7","2026-04-07","lakeshore","Lakeshore Mall","mango-chilli","Mango Chilli","UK11","0"
"7","2026-04-07","lakeshore","Lakeshore Mall","chestnut","Chestnut","UK6","0"
"7","2026-04-07","lakeshore","Lakeshore Mall","chestnut","Chestnut","UK7","1"
"7","2026-04-07","lakeshore","Lakeshore Mall","chestnut","Chestnut","UK8","1"
"7","2026-04-07","lakeshore","Lakeshore Mall","chestnut","Chestnut","UK9","1"
"7","2026-04-07","lakeshore","Lakeshore Mall","chestnut","Chestnut","UK10","0"
"7","2026-04-07","lakeshore","Lakeshore Mall","chestnut","Chestnut","UK11","0"
"7","2026-04-07","lakeshore","Lakeshore Mall","neptune","Neptune","UK6","0"
"7","2026-04-07","lakeshore","Lakeshore Mall","neptune","Neptune","UK7","0"
"7","2026-04-07","lakeshore","Lakeshore Mall","neptune","Neptune","UK8","0"
"7","2026-04-07","lakeshore","Lakeshore Mall","neptune","Neptune","UK9","0"
"7","2026-04-07","lakeshore","Lakeshore Mall","neptune","Neptune","UK10","0"
"7","2026-04-07","lakeshore","Lakeshore Mall","neptune","Neptune","UK11","0"
"7","2026-04-07","lakeshore","Lakeshore Mall","saffron","Saffron","UK6","0"
"7","2026-04-07","lakeshore","Lakeshore Mall","saffron","Saffron","UK7","0"
"7","2026-04-07","lakeshore","Lakeshore Mall","saffron","Saffron","UK8","0"
"7","2026-04-07","lakeshore","Lakeshore Mall","saffron","Saffron","UK9","0"
"7","2026-04-07","lakeshore","Lakeshore Mall","saffron","Saffron","UK10","0"
"7","2026-04-07","lakeshore","Lakeshore Mall","saffron","Saffron","UK11","0"
"7","2026-04-07","sarath-city","Sarath City","madagascar","Madagascar","UK6","0"
"7","2026-04-07","sarath-city","Sarath City","madagascar","Madagascar","UK7","1"
"7","2026-04-07","sarath-city","Sarath City","madagascar","Madagascar","UK8","1"
"7","2026-04-07","sarath-city","Sarath City","madagascar","Madagascar","UK9","1"
"7","2026-04-07","sarath-city","Sarath City","madagascar","Madagascar","UK10","0"
"7","2026-04-07","sarath-city","Sarath City","madagascar","Madagascar","UK11","1"
"7","2026-04-07","sarath-city","Sarath City","mango-chilli","Mango Chilli","UK6","0"
"7","2026-04-07","sarath-city","Sarath City","mango-chilli","Mango Chilli","UK7","1"
"7","2026-04-07","sarath-city","Sarath City","mango-chilli","Mango Chilli","UK8","1"
"7","2026-04-07","sarath-city","Sarath City","mango-chilli","Mango Chilli","UK9","1"
"7","2026-04-07","sarath-city","Sarath City","mango-chilli","Mango Chilli","UK10","1"
"7","2026-04-07","sarath-city","Sarath City","mango-chilli","Mango Chilli","UK11","1"
"7","2026-04-07","sarath-city","Sarath City","chestnut","Chestnut","UK6","0"
"7","2026-04-07","sarath-city","Sarath City","chestnut","Chestnut","UK7","1"
"7","2026-04-07","sarath-city","Sarath City","chestnut","Chestnut","UK8","1"
"7","2026-04-07","sarath-city","Sarath City","chestnut","Chestnut","UK9","1"
"7","2026-04-07","sarath-city","Sarath City","chestnut","Chestnut","UK10","0"
"7","2026-04-07","sarath-city","Sarath City","chestnut","Chestnut","UK11","0"
"7","2026-04-07","sarath-city","Sarath City","neptune","Neptune","UK6","0"
"7","2026-04-07","sarath-city","Sarath City","neptune","Neptune","UK7","0"
"7","2026-04-07","sarath-city","Sarath City","neptune","Neptune","UK8","1"
"7","2026-04-07","sarath-city","Sarath City","neptune","Neptune","UK9","1"
"7","2026-04-07","sarath-city","Sarath City","neptune","Neptune","UK10","0"
"7","2026-04-07","sarath-city","Sarath City","neptune","Neptune","UK11","0"
"7","2026-04-07","sarath-city","Sarath City","saffron","Saffron","UK6","0"
"7","2026-04-07","sarath-city","Sarath City","saffron","Saffron","UK7","0"
"7","2026-04-07","sarath-city","Sarath City","saffron","Saffron","UK8","0"
"7","2026-04-07","sarath-city","Sarath City","saffron","Saffron","UK9","0"
"7","2026-04-07","sarath-city","Sarath City","saffron","Saffron","UK10","0"
"7","2026-04-07","sarath-city","Sarath City","saffron","Saffron","UK11","0"
"8","2026-04-14","indiranagar","Indiranagar","madagascar","Madagascar","UK6","1"
"8","2026-04-14","indiranagar","Indiranagar","madagascar","Madagascar","UK7","1"
"8","2026-04-14","indiranagar","Indiranagar","madagascar","Madagascar","UK8","2"
"8","2026-04-14","indiranagar","Indiranagar","madagascar","Madagascar","UK9","2"
"8","2026-04-14","indiranagar","Indiranagar","madagascar","Madagascar","UK10","1"
"8","2026-04-14","indiranagar","Indiranagar","madagascar","Madagascar","UK11","1"
"8","2026-04-14","indiranagar","Indiranagar","mango-chilli","Mango Chilli","UK6","1"
"8","2026-04-14","indiranagar","Indiranagar","mango-chilli","Mango Chilli","UK7","1"
"8","2026-04-14","indiranagar","Indiranagar","mango-chilli","Mango Chilli","UK8","1"
"8","2026-04-14","indiranagar","Indiranagar","mango-chilli","Mango Chilli","UK9","1"
"8","2026-04-14","indiranagar","Indiranagar","mango-chilli","Mango Chilli","UK10","1"
"8","2026-04-14","indiranagar","Indiranagar","mango-chilli","Mango Chilli","UK11","1"
"8","2026-04-14","indiranagar","Indiranagar","chestnut","Chestnut","UK6","1"
"8","2026-04-14","indiranagar","Indiranagar","chestnut","Chestnut","UK7","1"
"8","2026-04-14","indiranagar","Indiranagar","chestnut","Chestnut","UK8","1"
"8","2026-04-14","indiranagar","Indiranagar","chestnut","Chestnut","UK9","1"
"8","2026-04-14","indiranagar","Indiranagar","chestnut","Chestnut","UK10","1"
"8","2026-04-14","indiranagar","Indiranagar","chestnut","Chestnut","UK11","1"
"8","2026-04-14","indiranagar","Indiranagar","neptune","Neptune","UK6","1"
"8","2026-04-14","indiranagar","Indiranagar","neptune","Neptune","UK7","0"
"8","2026-04-14","indiranagar","Indiranagar","neptune","Neptune","UK8","1"
"8","2026-04-14","indiranagar","Indiranagar","neptune","Neptune","UK9","1"
"8","2026-04-14","indiranagar","Indiranagar","neptune","Neptune","UK10","1"
"8","2026-04-14","indiranagar","Indiranagar","neptune","Neptune","UK11","0"
"8","2026-04-14","indiranagar","Indiranagar","saffron","Saffron","UK6","1"
"8","2026-04-14","indiranagar","Indiranagar","saffron","Saffron","UK7","1"
"8","2026-04-14","indiranagar","Indiranagar","saffron","Saffron","UK8","0"
"8","2026-04-14","indiranagar","Indiranagar","saffron","Saffron","UK9","1"
"8","2026-04-14","indiranagar","Indiranagar","saffron","Saffron","UK10","1"
"8","2026-04-14","indiranagar","Indiranagar","saffron","Saffron","UK11","0"
"8","2026-04-14","vasant-vihar","Vasant Vihar","madagascar","Madagascar","UK6","1"
"8","2026-04-14","vasant-vihar","Vasant Vihar","madagascar","Madagascar","UK7","1"
"8","2026-04-14","vasant-vihar","Vasant Vihar","madagascar","Madagascar","UK8","1"
"8","2026-04-14","vasant-vihar","Vasant Vihar","madagascar","Madagascar","UK9","2"
"8","2026-04-14","vasant-vihar","Vasant Vihar","madagascar","Madagascar","UK10","1"
"8","2026-04-14","vasant-vihar","Vasant Vihar","madagascar","Madagascar","UK11","1"
"8","2026-04-14","vasant-vihar","Vasant Vihar","mango-chilli","Mango Chilli","UK6","0"
"8","2026-04-14","vasant-vihar","Vasant Vihar","mango-chilli","Mango Chilli","UK7","1"
"8","2026-04-14","vasant-vihar","Vasant Vihar","mango-chilli","Mango Chilli","UK8","1"
"8","2026-04-14","vasant-vihar","Vasant Vihar","mango-chilli","Mango Chilli","UK9","1"
"8","2026-04-14","vasant-vihar","Vasant Vihar","mango-chilli","Mango Chilli","UK10","0"
"8","2026-04-14","vasant-vihar","Vasant Vihar","mango-chilli","Mango Chilli","UK11","0"
"8","2026-04-14","vasant-vihar","Vasant Vihar","chestnut","Chestnut","UK6","1"
"8","2026-04-14","vasant-vihar","Vasant Vihar","chestnut","Chestnut","UK7","1"
"8","2026-04-14","vasant-vihar","Vasant Vihar","chestnut","Chestnut","UK8","1"
"8","2026-04-14","vasant-vihar","Vasant Vihar","chestnut","Chestnut","UK9","1"
"8","2026-04-14","vasant-vihar","Vasant Vihar","chestnut","Chestnut","UK10","1"
"8","2026-04-14","vasant-vihar","Vasant Vihar","chestnut","Chestnut","UK11","0"
"8","2026-04-14","vasant-vihar","Vasant Vihar","neptune","Neptune","UK6","0"
"8","2026-04-14","vasant-vihar","Vasant Vihar","neptune","Neptune","UK7","1"
"8","2026-04-14","vasant-vihar","Vasant Vihar","neptune","Neptune","UK8","1"
"8","2026-04-14","vasant-vihar","Vasant Vihar","neptune","Neptune","UK9","1"
"8","2026-04-14","vasant-vihar","Vasant Vihar","neptune","Neptune","UK10","0"
"8","2026-04-14","vasant-vihar","Vasant Vihar","neptune","Neptune","UK11","0"
"8","2026-04-14","vasant-vihar","Vasant Vihar","saffron","Saffron","UK6","1"
"8","2026-04-14","vasant-vihar","Vasant Vihar","saffron","Saffron","UK7","0"
"8","2026-04-14","vasant-vihar","Vasant Vihar","saffron","Saffron","UK8","1"
"8","2026-04-14","vasant-vihar","Vasant Vihar","saffron","Saffron","UK9","1"
"8","2026-04-14","vasant-vihar","Vasant Vihar","saffron","Saffron","UK10","0"
"8","2026-04-14","vasant-vihar","Vasant Vihar","saffron","Saffron","UK11","1"
"8","2026-04-14","navrangpura","Navrangpura","madagascar","Madagascar","UK6","1"
"8","2026-04-14","navrangpura","Navrangpura","madagascar","Madagascar","UK7","1"
"8","2026-04-14","navrangpura","Navrangpura","madagascar","Madagascar","UK8","1"
"8","2026-04-14","navrangpura","Navrangpura","madagascar","Madagascar","UK9","1"
"8","2026-04-14","navrangpura","Navrangpura","madagascar","Madagascar","UK10","1"
"8","2026-04-14","navrangpura","Navrangpura","madagascar","Madagascar","UK11","1"
"8","2026-04-14","navrangpura","Navrangpura","mango-chilli","Mango Chilli","UK6","0"
"8","2026-04-14","navrangpura","Navrangpura","mango-chilli","Mango Chilli","UK7","1"
"8","2026-04-14","navrangpura","Navrangpura","mango-chilli","Mango Chilli","UK8","1"
"8","2026-04-14","navrangpura","Navrangpura","mango-chilli","Mango Chilli","UK9","1"
"8","2026-04-14","navrangpura","Navrangpura","mango-chilli","Mango Chilli","UK10","0"
"8","2026-04-14","navrangpura","Navrangpura","mango-chilli","Mango Chilli","UK11","0"
"8","2026-04-14","navrangpura","Navrangpura","chestnut","Chestnut","UK6","0"
"8","2026-04-14","navrangpura","Navrangpura","chestnut","Chestnut","UK7","0"
"8","2026-04-14","navrangpura","Navrangpura","chestnut","Chestnut","UK8","0"
"8","2026-04-14","navrangpura","Navrangpura","chestnut","Chestnut","UK9","1"
"8","2026-04-14","navrangpura","Navrangpura","chestnut","Chestnut","UK10","0"
"8","2026-04-14","navrangpura","Navrangpura","chestnut","Chestnut","UK11","0"
"8","2026-04-14","navrangpura","Navrangpura","neptune","Neptune","UK6","0"
"8","2026-04-14","navrangpura","Navrangpura","neptune","Neptune","UK7","0"
"8","2026-04-14","navrangpura","Navrangpura","neptune","Neptune","UK8","1"
"8","2026-04-14","navrangpura","Navrangpura","neptune","Neptune","UK9","0"
"8","2026-04-14","navrangpura","Navrangpura","neptune","Neptune","UK10","1"
"8","2026-04-14","navrangpura","Navrangpura","neptune","Neptune","UK11","0"
"8","2026-04-14","navrangpura","Navrangpura","saffron","Saffron","UK6","0"
"8","2026-04-14","navrangpura","Navrangpura","saffron","Saffron","UK7","0"
"8","2026-04-14","navrangpura","Navrangpura","saffron","Saffron","UK8","0"
"8","2026-04-14","navrangpura","Navrangpura","saffron","Saffron","UK9","1"
"8","2026-04-14","navrangpura","Navrangpura","saffron","Saffron","UK10","0"
"8","2026-04-14","navrangpura","Navrangpura","saffron","Saffron","UK11","0"
"8","2026-04-14","lakeshore","Lakeshore Mall","madagascar","Madagascar","UK6","0"
"8","2026-04-14","lakeshore","Lakeshore Mall","madagascar","Madagascar","UK7","1"
"8","2026-04-14","lakeshore","Lakeshore Mall","madagascar","Madagascar","UK8","1"
"8","2026-04-14","lakeshore","Lakeshore Mall","madagascar","Madagascar","UK9","1"
"8","2026-04-14","lakeshore","Lakeshore Mall","madagascar","Madagascar","UK10","1"
"8","2026-04-14","lakeshore","Lakeshore Mall","madagascar","Madagascar","UK11","1"
"8","2026-04-14","lakeshore","Lakeshore Mall","mango-chilli","Mango Chilli","UK6","0"
"8","2026-04-14","lakeshore","Lakeshore Mall","mango-chilli","Mango Chilli","UK7","0"
"8","2026-04-14","lakeshore","Lakeshore Mall","mango-chilli","Mango Chilli","UK8","1"
"8","2026-04-14","lakeshore","Lakeshore Mall","mango-chilli","Mango Chilli","UK9","1"
"8","2026-04-14","lakeshore","Lakeshore Mall","mango-chilli","Mango Chilli","UK10","0"
"8","2026-04-14","lakeshore","Lakeshore Mall","mango-chilli","Mango Chilli","UK11","0"
"8","2026-04-14","lakeshore","Lakeshore Mall","chestnut","Chestnut","UK6","0"
"8","2026-04-14","lakeshore","Lakeshore Mall","chestnut","Chestnut","UK7","0"
"8","2026-04-14","lakeshore","Lakeshore Mall","chestnut","Chestnut","UK8","1"
"8","2026-04-14","lakeshore","Lakeshore Mall","chestnut","Chestnut","UK9","1"
"8","2026-04-14","lakeshore","Lakeshore Mall","chestnut","Chestnut","UK10","0"
"8","2026-04-14","lakeshore","Lakeshore Mall","chestnut","Chestnut","UK11","0"
"8","2026-04-14","lakeshore","Lakeshore Mall","neptune","Neptune","UK6","0"
"8","2026-04-14","lakeshore","Lakeshore Mall","neptune","Neptune","UK7","1"
"8","2026-04-14","lakeshore","Lakeshore Mall","neptune","Neptune","UK8","1"
"8","2026-04-14","lakeshore","Lakeshore Mall","neptune","Neptune","UK9","0"
"8","2026-04-14","lakeshore","Lakeshore Mall","neptune","Neptune","UK10","0"
"8","2026-04-14","lakeshore","Lakeshore Mall","neptune","Neptune","UK11","0"
"8","2026-04-14","lakeshore","Lakeshore Mall","saffron","Saffron","UK6","0"
"8","2026-04-14","lakeshore","Lakeshore Mall","saffron","Saffron","UK7","0"
"8","2026-04-14","lakeshore","Lakeshore Mall","saffron","Saffron","UK8","0"
"8","2026-04-14","lakeshore","Lakeshore Mall","saffron","Saffron","UK9","0"
"8","2026-04-14","lakeshore","Lakeshore Mall","saffron","Saffron","UK10","0"
"8","2026-04-14","lakeshore","Lakeshore Mall","saffron","Saffron","UK11","0"
"8","2026-04-14","sarath-city","Sarath City","madagascar","Madagascar","UK6","0"
"8","2026-04-14","sarath-city","Sarath City","madagascar","Madagascar","UK7","1"
"8","2026-04-14","sarath-city","Sarath City","madagascar","Madagascar","UK8","1"
"8","2026-04-14","sarath-city","Sarath City","madagascar","Madagascar","UK9","1"
"8","2026-04-14","sarath-city","Sarath City","madagascar","Madagascar","UK10","1"
"8","2026-04-14","sarath-city","Sarath City","madagascar","Madagascar","UK11","0"
"8","2026-04-14","sarath-city","Sarath City","mango-chilli","Mango Chilli","UK6","1"
"8","2026-04-14","sarath-city","Sarath City","mango-chilli","Mango Chilli","UK7","1"
"8","2026-04-14","sarath-city","Sarath City","mango-chilli","Mango Chilli","UK8","2"
"8","2026-04-14","sarath-city","Sarath City","mango-chilli","Mango Chilli","UK9","1"
"8","2026-04-14","sarath-city","Sarath City","mango-chilli","Mango Chilli","UK10","1"
"8","2026-04-14","sarath-city","Sarath City","mango-chilli","Mango Chilli","UK11","1"
"8","2026-04-14","sarath-city","Sarath City","chestnut","Chestnut","UK6","0"
"8","2026-04-14","sarath-city","Sarath City","chestnut","Chestnut","UK7","1"
"8","2026-04-14","sarath-city","Sarath City","chestnut","Chestnut","UK8","1"
"8","2026-04-14","sarath-city","Sarath City","chestnut","Chestnut","UK9","1"
"8","2026-04-14","sarath-city","Sarath City","chestnut","Chestnut","UK10","0"
"8","2026-04-14","sarath-city","Sarath City","chestnut","Chestnut","UK11","1"
"8","2026-04-14","sarath-city","Sarath City","neptune","Neptune","UK6","0"
"8","2026-04-14","sarath-city","Sarath City","neptune","Neptune","UK7","0"
"8","2026-04-14","sarath-city","Sarath City","neptune","Neptune","UK8","1"
"8","2026-04-14","sarath-city","Sarath City","neptune","Neptune","UK9","1"
"8","2026-04-14","sarath-city","Sarath City","neptune","Neptune","UK10","0"
"8","2026-04-14","sarath-city","Sarath City","neptune","Neptune","UK11","0"
"8","2026-04-14","sarath-city","Sarath City","saffron","Saffron","UK6","0"
"8","2026-04-14","sarath-city","Sarath City","saffron","Saffron","UK7","0"
"8","2026-04-14","sarath-city","Sarath City","saffron","Saffron","UK8","0"
"8","2026-04-14","sarath-city","Sarath City","saffron","Saffron","UK9","0"
"8","2026-04-14","sarath-city","Sarath City","saffron","Saffron","UK10","0"
"8","2026-04-14","sarath-city","Sarath City","saffron","Saffron","UK11","0"
"9","2026-04-21","indiranagar","Indiranagar","madagascar","Madagascar","UK6","0"
"9","2026-04-21","indiranagar","Indiranagar","madagascar","Madagascar","UK7","1"
"9","2026-04-21","indiranagar","Indiranagar","madagascar","Madagascar","UK8","3"
"9","2026-04-21","indiranagar","Indiranagar","madagascar","Madagascar","UK9","2"
"9","2026-04-21","indiranagar","Indiranagar","madagascar","Madagascar","UK10","1"
"9","2026-04-21","indiranagar","Indiranagar","madagascar","Madagascar","UK11","1"
"9","2026-04-21","indiranagar","Indiranagar","mango-chilli","Mango Chilli","UK6","0"
"9","2026-04-21","indiranagar","Indiranagar","mango-chilli","Mango Chilli","UK7","1"
"9","2026-04-21","indiranagar","Indiranagar","mango-chilli","Mango Chilli","UK8","2"
"9","2026-04-21","indiranagar","Indiranagar","mango-chilli","Mango Chilli","UK9","1"
"9","2026-04-21","indiranagar","Indiranagar","mango-chilli","Mango Chilli","UK10","1"
"9","2026-04-21","indiranagar","Indiranagar","mango-chilli","Mango Chilli","UK11","1"
"9","2026-04-21","indiranagar","Indiranagar","chestnut","Chestnut","UK6","0"
"9","2026-04-21","indiranagar","Indiranagar","chestnut","Chestnut","UK7","1"
"9","2026-04-21","indiranagar","Indiranagar","chestnut","Chestnut","UK8","1"
"9","2026-04-21","indiranagar","Indiranagar","chestnut","Chestnut","UK9","1"
"9","2026-04-21","indiranagar","Indiranagar","chestnut","Chestnut","UK10","0"
"9","2026-04-21","indiranagar","Indiranagar","chestnut","Chestnut","UK11","1"
"9","2026-04-21","indiranagar","Indiranagar","neptune","Neptune","UK6","0"
"9","2026-04-21","indiranagar","Indiranagar","neptune","Neptune","UK7","1"
"9","2026-04-21","indiranagar","Indiranagar","neptune","Neptune","UK8","1"
"9","2026-04-21","indiranagar","Indiranagar","neptune","Neptune","UK9","1"
"9","2026-04-21","indiranagar","Indiranagar","neptune","Neptune","UK10","1"
"9","2026-04-21","indiranagar","Indiranagar","neptune","Neptune","UK11","1"
"9","2026-04-21","indiranagar","Indiranagar","saffron","Saffron","UK6","0"
"9","2026-04-21","indiranagar","Indiranagar","saffron","Saffron","UK7","1"
"9","2026-04-21","indiranagar","Indiranagar","saffron","Saffron","UK8","1"
"9","2026-04-21","indiranagar","Indiranagar","saffron","Saffron","UK9","1"
"9","2026-04-21","indiranagar","Indiranagar","saffron","Saffron","UK10","1"
"9","2026-04-21","indiranagar","Indiranagar","saffron","Saffron","UK11","0"
"9","2026-04-21","vasant-vihar","Vasant Vihar","madagascar","Madagascar","UK6","0"
"9","2026-04-21","vasant-vihar","Vasant Vihar","madagascar","Madagascar","UK7","1"
"9","2026-04-21","vasant-vihar","Vasant Vihar","madagascar","Madagascar","UK8","2"
"9","2026-04-21","vasant-vihar","Vasant Vihar","madagascar","Madagascar","UK9","2"
"9","2026-04-21","vasant-vihar","Vasant Vihar","madagascar","Madagascar","UK10","1"
"9","2026-04-21","vasant-vihar","Vasant Vihar","madagascar","Madagascar","UK11","1"
"9","2026-04-21","vasant-vihar","Vasant Vihar","mango-chilli","Mango Chilli","UK6","1"
"9","2026-04-21","vasant-vihar","Vasant Vihar","mango-chilli","Mango Chilli","UK7","1"
"9","2026-04-21","vasant-vihar","Vasant Vihar","mango-chilli","Mango Chilli","UK8","1"
"9","2026-04-21","vasant-vihar","Vasant Vihar","mango-chilli","Mango Chilli","UK9","1"
"9","2026-04-21","vasant-vihar","Vasant Vihar","mango-chilli","Mango Chilli","UK10","1"
"9","2026-04-21","vasant-vihar","Vasant Vihar","mango-chilli","Mango Chilli","UK11","0"
"9","2026-04-21","vasant-vihar","Vasant Vihar","chestnut","Chestnut","UK6","0"
"9","2026-04-21","vasant-vihar","Vasant Vihar","chestnut","Chestnut","UK7","1"
"9","2026-04-21","vasant-vihar","Vasant Vihar","chestnut","Chestnut","UK8","1"
"9","2026-04-21","vasant-vihar","Vasant Vihar","chestnut","Chestnut","UK9","1"
"9","2026-04-21","vasant-vihar","Vasant Vihar","chestnut","Chestnut","UK10","0"
"9","2026-04-21","vasant-vihar","Vasant Vihar","chestnut","Chestnut","UK11","1"
"9","2026-04-21","vasant-vihar","Vasant Vihar","neptune","Neptune","UK6","0"
"9","2026-04-21","vasant-vihar","Vasant Vihar","neptune","Neptune","UK7","0"
"9","2026-04-21","vasant-vihar","Vasant Vihar","neptune","Neptune","UK8","0"
"9","2026-04-21","vasant-vihar","Vasant Vihar","neptune","Neptune","UK9","1"
"9","2026-04-21","vasant-vihar","Vasant Vihar","neptune","Neptune","UK10","0"
"9","2026-04-21","vasant-vihar","Vasant Vihar","neptune","Neptune","UK11","0"
"9","2026-04-21","vasant-vihar","Vasant Vihar","saffron","Saffron","UK6","1"
"9","2026-04-21","vasant-vihar","Vasant Vihar","saffron","Saffron","UK7","0"
"9","2026-04-21","vasant-vihar","Vasant Vihar","saffron","Saffron","UK8","1"
"9","2026-04-21","vasant-vihar","Vasant Vihar","saffron","Saffron","UK9","1"
"9","2026-04-21","vasant-vihar","Vasant Vihar","saffron","Saffron","UK10","1"
"9","2026-04-21","vasant-vihar","Vasant Vihar","saffron","Saffron","UK11","0"
"9","2026-04-21","navrangpura","Navrangpura","madagascar","Madagascar","UK6","0"
"9","2026-04-21","navrangpura","Navrangpura","madagascar","Madagascar","UK7","0"
"9","2026-04-21","navrangpura","Navrangpura","madagascar","Madagascar","UK8","1"
"9","2026-04-21","navrangpura","Navrangpura","madagascar","Madagascar","UK9","1"
"9","2026-04-21","navrangpura","Navrangpura","madagascar","Madagascar","UK10","1"
"9","2026-04-21","navrangpura","Navrangpura","madagascar","Madagascar","UK11","1"
"9","2026-04-21","navrangpura","Navrangpura","mango-chilli","Mango Chilli","UK6","1"
"9","2026-04-21","navrangpura","Navrangpura","mango-chilli","Mango Chilli","UK7","0"
"9","2026-04-21","navrangpura","Navrangpura","mango-chilli","Mango Chilli","UK8","1"
"9","2026-04-21","navrangpura","Navrangpura","mango-chilli","Mango Chilli","UK9","1"
"9","2026-04-21","navrangpura","Navrangpura","mango-chilli","Mango Chilli","UK10","0"
"9","2026-04-21","navrangpura","Navrangpura","mango-chilli","Mango Chilli","UK11","1"
"9","2026-04-21","navrangpura","Navrangpura","chestnut","Chestnut","UK6","0"
"9","2026-04-21","navrangpura","Navrangpura","chestnut","Chestnut","UK7","1"
"9","2026-04-21","navrangpura","Navrangpura","chestnut","Chestnut","UK8","1"
"9","2026-04-21","navrangpura","Navrangpura","chestnut","Chestnut","UK9","1"
"9","2026-04-21","navrangpura","Navrangpura","chestnut","Chestnut","UK10","0"
"9","2026-04-21","navrangpura","Navrangpura","chestnut","Chestnut","UK11","0"
"9","2026-04-21","navrangpura","Navrangpura","neptune","Neptune","UK6","1"
"9","2026-04-21","navrangpura","Navrangpura","neptune","Neptune","UK7","1"
"9","2026-04-21","navrangpura","Navrangpura","neptune","Neptune","UK8","1"
"9","2026-04-21","navrangpura","Navrangpura","neptune","Neptune","UK9","0"
"9","2026-04-21","navrangpura","Navrangpura","neptune","Neptune","UK10","0"
"9","2026-04-21","navrangpura","Navrangpura","neptune","Neptune","UK11","0"
"9","2026-04-21","navrangpura","Navrangpura","saffron","Saffron","UK6","0"
"9","2026-04-21","navrangpura","Navrangpura","saffron","Saffron","UK7","0"
"9","2026-04-21","navrangpura","Navrangpura","saffron","Saffron","UK8","1"
"9","2026-04-21","navrangpura","Navrangpura","saffron","Saffron","UK9","1"
"9","2026-04-21","navrangpura","Navrangpura","saffron","Saffron","UK10","0"
"9","2026-04-21","navrangpura","Navrangpura","saffron","Saffron","UK11","1"
"9","2026-04-21","lakeshore","Lakeshore Mall","madagascar","Madagascar","UK6","1"
"9","2026-04-21","lakeshore","Lakeshore Mall","madagascar","Madagascar","UK7","1"
"9","2026-04-21","lakeshore","Lakeshore Mall","madagascar","Madagascar","UK8","1"
"9","2026-04-21","lakeshore","Lakeshore Mall","madagascar","Madagascar","UK9","1"
"9","2026-04-21","lakeshore","Lakeshore Mall","madagascar","Madagascar","UK10","1"
"9","2026-04-21","lakeshore","Lakeshore Mall","madagascar","Madagascar","UK11","0"
"9","2026-04-21","lakeshore","Lakeshore Mall","mango-chilli","Mango Chilli","UK6","0"
"9","2026-04-21","lakeshore","Lakeshore Mall","mango-chilli","Mango Chilli","UK7","1"
"9","2026-04-21","lakeshore","Lakeshore Mall","mango-chilli","Mango Chilli","UK8","1"
"9","2026-04-21","lakeshore","Lakeshore Mall","mango-chilli","Mango Chilli","UK9","1"
"9","2026-04-21","lakeshore","Lakeshore Mall","mango-chilli","Mango Chilli","UK10","1"
"9","2026-04-21","lakeshore","Lakeshore Mall","mango-chilli","Mango Chilli","UK11","1"
"9","2026-04-21","lakeshore","Lakeshore Mall","chestnut","Chestnut","UK6","0"
"9","2026-04-21","lakeshore","Lakeshore Mall","chestnut","Chestnut","UK7","1"
"9","2026-04-21","lakeshore","Lakeshore Mall","chestnut","Chestnut","UK8","1"
"9","2026-04-21","lakeshore","Lakeshore Mall","chestnut","Chestnut","UK9","1"
"9","2026-04-21","lakeshore","Lakeshore Mall","chestnut","Chestnut","UK10","0"
"9","2026-04-21","lakeshore","Lakeshore Mall","chestnut","Chestnut","UK11","1"
"9","2026-04-21","lakeshore","Lakeshore Mall","neptune","Neptune","UK6","1"
"9","2026-04-21","lakeshore","Lakeshore Mall","neptune","Neptune","UK7","1"
"9","2026-04-21","lakeshore","Lakeshore Mall","neptune","Neptune","UK8","0"
"9","2026-04-21","lakeshore","Lakeshore Mall","neptune","Neptune","UK9","0"
"9","2026-04-21","lakeshore","Lakeshore Mall","neptune","Neptune","UK10","0"
"9","2026-04-21","lakeshore","Lakeshore Mall","neptune","Neptune","UK11","0"
"9","2026-04-21","lakeshore","Lakeshore Mall","saffron","Saffron","UK6","0"
"9","2026-04-21","lakeshore","Lakeshore Mall","saffron","Saffron","UK7","1"
"9","2026-04-21","lakeshore","Lakeshore Mall","saffron","Saffron","UK8","1"
"9","2026-04-21","lakeshore","Lakeshore Mall","saffron","Saffron","UK9","1"
